Mon Sep 30 21:28:01 +0000 2019,"Ich habe ein neues Spiel für mich entdeckt. Ich leite rassistisch motivierte Diskussionen zu einem Punkt, an dem ich ""Kai ist übrigens erstaunlich gut im Bier-Pong"" einsetze. Ich fühle mich mit diesem Nonsens auf Augenhöhe mit meinem Gesprächspartner. #KaiGame #rassismus"
Mon Sep 30 18:39:13 +0000 2019,"Danke. Der erste Gang war ein bekanntes Bier, nun eine neue Sorte. Kann man wohl trinken."
Mon Sep 30 18:27:02 +0000 2019,Feierabend-Bier im #Liebesbier. Irgend so ein neues Craft Beer.
Mon Sep 30 18:24:30 +0000 2019,Lust auf ein Bier vor oder nach dem Spiel?
Mon Sep 30 17:50:54 +0000 2019,Noch zwei Tage und ich werde euch wieder mit Bier Bildern aus Prag nerven. 
Mon Sep 30 17:17:44 +0000 2019,"Ja der, http://18.ist auf deibe Frage 1.Bezogen wann man zum Ersten mal Alkohol getrunken hat, kann mich an Sekt nichtmehr erinnern aber Bier weiß ich noch das Allererste hatte ich an meinem 18.Geburstag probiert und schmeckt mir heut noch nicht wirklich! Das Andere"
Mon Sep 30 16:46:47 +0000 2019,„Kein Bier für Nazis“ – Symbolbild #Göttingen. #keinbierfürnazis
Mon Sep 30 15:44:07 +0000 2019,Bier an meinen 18.Geburstag. Und Letztes Jahr im Sommer mit warmen Bier in einer 4.Runde (4.Freunde alles Starktrinker) und am Schluss war Ich der Sieger hatre am meisten Geschafft. Aber einmal ok und nicht nochmal das ist klar!
Mon Sep 30 15:06:36 +0000 2019,"Das Beste ist, dass ich jetzt jedes Bier, das ich trinke, mit notwendigen Qualitätssicherungsprüfungen begründen kann. "
Mon Sep 30 12:49:12 +0000 2019,Das #Bier zum #Fall #ndsLAG 17 Sa 49/19!
Mon Sep 30 09:47:55 +0000 2019,Dann mal fix gute Besserung
Mon Sep 30 03:37:06 +0000 2019,Das kommt mir soooooooo bekannt vor 
Sun Sep 29 16:38:32 +0000 2019,Das wollte ich euch nicht vorenthalten Es gibt dort nur Brsuse und Claustahler Bier die es nicht wissen Alkoholfreies 
Sun Sep 29 11:27:33 +0000 2019,"Wein, Sekt, Bier, alles was das BordBistro so zu bieten hat."
Sun Sep 29 11:11:30 +0000 2019,ein Bier bitte à Oktoberfest Stuttgart https://www.instagram.com/p/B2_jOKWna9w/?igshid=qgutphfgkf47
Sun Sep 29 09:49:54 +0000 2019,Ich bin bereit für Mario Kart. 099869238170
Sun Sep 29 08:56:59 +0000 2019,"Da würde mich das Wetter nicht abschrecken, ich glaube die Kamera wird dich umhauen was ich gesehen hab ist schon ziemlich beeindruckend vor allen der Video Modus. Viel Spaß mit dem neuen Schätzchen Gruß Olaf"
Sun Sep 29 08:19:05 +0000 2019,"Dann hab ich das verwechselt. Es war auf jeden Fall eben die Strophe, die man nicht singt. Finde die nur im Zusammenhang von Satire/Dead Kennedys Version von California uber alles echt gut eingesetzt. "
Sat Sep 28 19:57:26 +0000 2019,"Ich trink TROTZDEM mit Dir u. Denen Freunden dad Bier. Wenn Du nicht grad d. Süd einlädst, geb ichs aus, kein Scheiß.."
Sat Sep 28 19:45:16 +0000 2019,Der @halbwissencast hat sich gemacht. Gut dass ich an der Theke sitze. Zuviel Social Pressure. Und da ich an der Theke sitze - auch zuviel Bier. *Hicks* 
Sat Sep 28 19:35:05 +0000 2019,"Heute das letzte Mal Fast Food, morgen das letzte Bier. #SoberOktober"
Sat Sep 28 19:33:02 +0000 2019,"Hab schon ALLES ausgesoffen, haste nochn Bier? kriegst es wieder."
Sat Sep 28 19:10:33 +0000 2019,Aber bitte nicht mit DEM Bier!
Sat Sep 28 19:02:01 +0000 2019,Vorallem wie ich auf der Aftershow Party dass bier einfach fallen lassen hab 
Sat Sep 28 18:29:02 +0000 2019,Schaaaaaalke !!! Bei uns ist was los mein Mann freut sich und freut sich auch noch für unsere Jungs über die Tabellenführung er kriegt heute ein extragrosses Bier #RBLS04 #FCPFCB
Sat Sep 28 18:06:41 +0000 2019,Twitter ist zum Stammtisch verkommen ... nur ohne Bier 
Sat Sep 28 13:32:39 +0000 2019,Geht gut runter! - Drinking a Grüner Vollbier Hell / Grünerla by Grüner Bier @Trödelstuben — 
Sat Sep 28 13:09:07 +0000 2019,Heute freue ich mich auf: Sinkgraven in unserer Abwehr. Jedvaj in der Abwehr vom FCA. Nicht anstehen für mein Bier. Prost! #FCAB04 #werkself
Sat Sep 28 12:06:29 +0000 2019,"#bvbsvw (@Bier Klause in Bielefeld, North Rhine-Westphalia) https://www.swarmapp.com/c/gFfkoeTdyiJ"
Sat Sep 28 11:15:02 +0000 2019,Gleich geht’s nach Osnabrooklyn zum ersten Punktspiel der Saison. Bei neuem System der Liga wird Hin- und Rückspiel an einem Tag gespielt. Komische Entscheidung und gibt wohl gleich 2 Klatschen. Egal. Bier gibt es auch. 
Sat Sep 28 10:47:11 +0000 2019,"Ich verstehe das #Oktoberfest nicht ganz. Alles was ich sehe ist das die Leute an einem Tisch sitzen, essen und Bier trinken. Und drum herum sind halt tausend andere Menschen... Joa...?"
Sat Sep 28 10:29:00 +0000 2019,"Massenweise Genuss von #Klüvers - das Bier aus dem Norden, exklusiv im #Saarland bei Onkel Tom. . . . . #restauration #kolonialwarenladen #colonialwarenladen #onkeltomshütteottweiler #feinkost #colonialwaren… https://www.instagram.com/p/B285jqGIW57/?igshid=1b24cg8tumb8o"
Sat Sep 28 09:33:35 +0000 2019,"Montag Abend noch nichts vor? Noch kann man sich zum #bildungsbier in Bochum anmelden - http://bit.ly/2ZcClDa Tolle Leute, tolle Stadt &amp; tolles Bier #twitterlehrerzimmer #NRWedu"
Sat Sep 28 08:55:58 +0000 2019,"Auf dem Rastplatz Übt mein Kumpel schon, Im Stadion versorgt er uns mit Bier "
Sat Sep 28 07:33:24 +0000 2019,Das letzte Bier war wohl schlecht https://twitter.com/Rockgod65685586/status/1177749044355043329/video/1
Sat Sep 28 07:22:39 +0000 2019,Ja aber wo soll das bier hin bei so nem kleinen Kühlschrank?
Sat Sep 28 07:08:30 +0000 2019,Dortmunder KRONEN. #photooftheday #photography #photographer #shotoniphone #vsco #beer #beerlovers #bier #brewery #quality #instagood #mood #moodygrams #history #old #oldschool #culture #capture #museum #closeup #art… https://www.instagram.com/p/B28ingUIWlW/?igshid=4j7go5pxfrcl
Sat Sep 28 05:39:47 +0000 2019,Täglich auf komm zum Cannstatter Wasen in Stuttgart. Da gibt diesen leckeren Braten für dich . Und nicht nur Braten auch die Maß Bier kannst du hier trinken. Also lass dich nicht lumpen und trink aus denn Humpen .
Fri Sep 27 20:51:16 +0000 2019,"#lasttweet Apropos, im Oktober geht’s zu @TURBOBIER und @marcopogo666 in den #Ponyhof #Frankfurt. Ich freu mich!!! #bier #punk"
Fri Sep 27 20:47:08 +0000 2019,"Noch besser wäre allerdings: Irgendetwas mit „Britzel“. Nein, kein Bier. "
Fri Sep 27 18:44:59 +0000 2019,"Feierabend Bier, auch in Edeka ist das saufen unvermeidlich. PS; Zahnarztpraxis-Helferin lässt grüßen. #happyweekend #froheswochenende #bier #unvermeindlichesfoto #spaß #witzbold #heilbronnsontheim @EDEKA… https://www.instagram.com/p/B27NhxZAr1f/?igshid=wwayol1sb6lf"
Fri Sep 27 16:31:43 +0000 2019,"Piao beer - German flavor Aus dem ""Science und Technology Industry"" Industriegebiet in Chengdu #Chengdu #China #Bier #beer"
Fri Sep 27 16:29:34 +0000 2019,Erstma nen Bier.
Fri Sep 27 10:17:37 +0000 2019,"Still not Antifa! Ich bin ich, weil ich nicht bin wie andere, z. B. wie radikale, antinationale, antirationale mit totalitärem Gestaltungsanspruch auftretende Linke. Mit allen anderen Linken trinke ich zumindest ein Bier, gerne. "
Fri Sep 27 06:09:11 +0000 2019,Auf gehts zum Cannstatter Volksfest 2019 das zweitgrößte Volksfest der Welt. Da gibt es Bier Bratwurst Haxen und noch viel mehr. Die geilsten Volksfest Hits zum vorglühen -&gt; https://open.spotify.com/user/simfymusik/playlist/46ADfeLDtr6DMbcnp6Uvai?si=y94SKSJXR_mE7LTfbU3JiQ
Fri Sep 27 05:53:37 +0000 2019,"Gleich los zu #DSCVfB. Das geile an der 2. Liga ist, dass man fast überall problemlos Karten bekommt. Heute, ie auch in Aue und Regensburg, Gerade, Reihe 1. Nur Vorteile: Kein Stress beim Einlass, Vollbier, Beinfreiheit, Bande zum Bier abstellen und super zum Gästeblock knipsen. "
Thu Sep 26 22:10:52 +0000 2019,Präzisierung: Bier und anderes mehr.
Thu Sep 26 20:40:08 +0000 2019,Auch beim Sekt und beim Bier ? Wer es mag..
Thu Sep 26 20:14:09 +0000 2019,"Das gibt's hier bei uns Bring Bier mit... Nee, is toll, viel Spaß... "
Thu Sep 26 19:41:57 +0000 2019,"Wenn dein linkes Bein nach'm Bett will, deine rechte Hand aber nach'm Bier greift, dann hast Du doch innere Unruhe..."
Thu Sep 26 19:19:02 +0000 2019,"Aus deinem Bierkeller...Kein schöner Anblick, so ganz ohne echtes Bier."
Thu Sep 26 18:50:53 +0000 2019,"Und in Kiel machen sie jetzt kollektiv ne Pulle Bier auf! Flensburg, Löwen und Magdeburg verlieren. Welch Dramen am Donnerstag, wahnsinnig spannender Handball! @liquimoly_hbl @thw_handball #Handball #hbl"
Thu Sep 26 16:36:34 +0000 2019,Bier und Wissenschaft? Das passt? Kommt und überzeugt euch selbst! http://pintofscience.de/events/bonn #pint19 @pintofscienceDE @SciComm_Bonn @ScicommBot @wisskomm_de @UniBonn @UniklinikBonn @WiNaBonn @caesarbonn @ProTestDE @wisskomm_de @Dlf_Forschung
Thu Sep 26 16:23:33 +0000 2019,1000 Jahre Bier 
Thu Sep 26 13:11:11 +0000 2019,Auf geht’s pünktlich zum Start ins Wochenende startet das zweitgrößte Volksfest . Da gibt es ebenfalls Bier und jede Menge geiler Festzelte. 
Thu Sep 26 10:50:14 +0000 2019,Herrlich. Erinnert an Schröders Rap „Hol mir mal ne Flasche Bier“. 
Thu Sep 26 10:44:15 +0000 2019,Bin am Sonntag zum Eishockey schauen in Minga. Hat zufällig jemand Lust auf ein Bier? Muss nicht unbedingt auf der Wiesn sein.
Thu Sep 26 09:45:58 +0000 2019,..möcht ein Bier sehen..so gross wie der Schlierseen..
Thu Sep 26 09:24:30 +0000 2019,Schnitzel mit Pommes und Bier ist leider meistens am billigsten. 
Thu Sep 26 06:43:38 +0000 2019,Moin! Erst Klausur. Dann das Bier 
