Fri May 31 21:27:06 +0000 2019,"13 Kisten Bier, eine Kiste Weizen, 30 Flaschen Wein, 10 Aperol und Diverses Zeug ohne Alkohol... Wir brauchen noch 20 Flaschen Prosecco, dann kann die Party morgen wohl steigen."
Fri May 31 19:40:10 +0000 2019,#knackig #Bratwürste #bratwurst #kartoffelsalat #bier #stammtisch #pfullingen #instagram #badenwürttemberg #germany @Alter Bahnhof Pfullingen https://www.instagram.com/p/ByI5PKiiX3K/?igshid=1k5l69bxy9fsw
Fri May 31 17:10:32 +0000 2019,Trink eins für mich mit #prost #bier #Wochenende
Fri May 31 16:44:13 +0000 2019,Es gibt kein Bier auf #Huawei 
Fri May 31 16:02:24 +0000 2019,"Unser Place to be aus der Höhe! Kommt ran...heute Abend Golden Era...Beatz&Raps...lecker Essen, kaltes Bier und mehr!!! #bewekenhorn #cutie #planb #liebefeld #leineweber #thegoodhoodbielefeld @Rathaus Bielefeld https://www.instagram.com/p/ByIgUwElCot/?igshid=1lvetje6tqydk"
Fri May 31 15:34:26 +0000 2019,"""Bier"". Kölsch, oder? "
Fri May 31 15:28:53 +0000 2019,"Schon wieder Bier (@Palais Schaumburg in Nürnberg, Bayern) "
Fri May 31 14:23:02 +0000 2019,"Heute wieder ab 1700 Dienst am Zapfhahn für @WEWANTBIER am BierCafé West beim #WestparkFest. Wieder gibt es IPA und Pale Ale von @braeugier für euch. Gestern in Pink, heute in Orange und mit Unterstützung von @markus_do. #machen #bier #craftbier"
Fri May 31 10:49:51 +0000 2019,"Stelle ich überall fest: Poste ich auf Facebook politische Inhalte, 10 Likes! Sage ich mit dem Bier in der Hand Prost, 100 Likes."
Fri May 31 10:21:31 +0000 2019,Für die Biertrinker gab es zum Vatertag dieses selbst designte Shirt. Der Empfänger hat sich sehr gefreut und gleich das nächste Bier geköpft #iwishyouwerebeere #Statementshirts #plotten #tshirtsbedrucken… https://www.instagram.com/p/ByH5TkjiLwj/?igshid=1hzmk3fsea6q6
Fri May 31 05:20:57 +0000 2019,"Mehr Bier, dann klappt das mit den Brüsten."
Thu May 30 22:22:29 +0000 2019,"De tapeo, Kölsch Bier Gaffel &amp; Früh, happen, blutwurst, buena cía. y servicio en Em Kölsche Boor https://www.instagram.com/p/ByGnBfvI_iL/?igshid=1vljzpu0lzvog"
Thu May 30 20:26:46 +0000 2019,1. Arnsberger #Hopfenfest #Fassanstich Nach Startschwierigkeiten floss das leckere Arnsberger #bier dann doch in Strömen #arnsbergerwoche - unter anderem startet Morgen das #Weinfest im idyllischen Innenhof des Sauerland-Museums. Verkehrsverein #Arnsberg e.V. #hopfenseidank
Thu May 30 20:09:25 +0000 2019,"Der Schrittzähler stoppt jetzt Mal bei 27000 Schritten heute, ich finde, darauf kann ich mir ja Mal ein Bier gönnen "
Thu May 30 19:56:14 +0000 2019,342 Bier? Da liegst du unterm Tisch. 
Thu May 30 18:14:26 +0000 2019,"Eine Bier-Wanderung am #Vatertag? Findet unser Reporter Rafael Fleischmann völlig oldschool! Wie er mit Bier- und Kräutergarten, sowie seinem eigenen Brau-Tier, den „Feiertag“ gestaltet, seine Video-Glosse: https://www.rtl-hessen.de/beitrag/vatertag-alternative-bier-wanderung-reporter"
Thu May 30 18:09:24 +0000 2019,"Spielplatz, Bolognese zu Mittag, langer Mittagsschlaf gemeinsam mit den Zwillingen, Muffins gegessen, mit den Nachbarn auf der Straße gestanden und einer Horde Dreijähriger beim Laufradfahren zugesehen. Ein Vater meinte dann, es sei Zeit für ein Bier und er hatte Recht."
Thu May 30 15:26:14 +0000 2019,Bin wieder zu Hause und habe mir erst mal nen Bier aufgemacht
Thu May 30 13:33:27 +0000 2019,trotz arbeitseinsatz auf der terrasse doch noch mit bollerwagen und bier unterwegs... @Rothenburg ob der Tauber https://www.instagram.com/p/ByFqebKiItM/?igshid=xnib2bnc2g9w
Thu May 30 12:57:46 +0000 2019,Stimmt! Umgehend zur Gefahrenabwehr ein neues Bier bestellen. Mit leeren Gläsern ist nicht zu spaßen – at ProSM Verwaltungs
Thu May 30 12:12:22 +0000 2019,Hilft Bier gegen Verdrängung? #Kiezkamera Friedrichshain-Kreuzberg diesmal von mir. @tspleute
Thu May 30 11:56:51 +0000 2019,Herrentagstour ohne Bier. · #radfahren #cycling #bike #fahrrad #radfahrenmachtglücklich #radfahrenistschön #radtour #rad #radfahrenmachtspass #radfahrenhaeltjung #radfahrenistsch #bicycle #radfahrenfetzt #einradfahren… https://www.instagram.com/p/ByFfa7XCE-w/?igshid=ndyra4yv0gz
Thu May 30 11:27:04 +0000 2019,Auf die Väter! - Drinking an Ayinger Jahrhundert-Bier by Ayinger Privatbrauerei @Home of Ostwestf4le — http://untp.beer/s/c756327164
Thu May 30 11:25:38 +0000 2019,"#Vatertag - Ein Tag an dem junge Männer, von denen man hofft das sie sich niemals fortpflanzen mit Bier und Bollerwagen durch den Stadtpark ziehen, während Väter lieber die freie Zeit mit ihren Kindern verbringen."
Thu May 30 09:48:41 +0000 2019,Mein alkoholhaltiges Bier ist seit einem halben Jahr abgelaufen.
Thu May 30 09:00:55 +0000 2019,An #Vatertag noch kein Ziel? Kommt doch auf ein #Bier und lecker #Bratwurst bei uns an der Schlosshütte vorbei #romantikhotelschlossrettershof #romantikhotel #exploreromantik #genuss #hochzeit #geburtstag #tagung… https://www.instagram.com/p/ByFLS4ugs6g/?igshid=1bs04j7ij5o8a
Thu May 30 07:57:41 +0000 2019,"#Vatertag - der Tag, an dem Jesus Christus nach alter Überlieferung mit einem Bollerwagen voller Bier grölend gen Himmel fuhr."
Thu May 30 07:02:24 +0000 2019,"Singersongwriter Benni Benson hat einen berührenden Song über Söhne und Väter geschrieben. Eine Story, die ich noch besser nachvollziehen kann, seitdem ich selber im Club dabei bin. „Löcher in die Wand“ - jetzt anhören. Ist besser als Bollerwagen und Bier! http://bit.ly/LoecherInDieWand_SPOTIFY"
Thu May 30 06:37:13 +0000 2019,"14 °C, leicht bewölkt! Guten Morgen ihr Lieben! Die einen noch im Bett…? Die andere mit dem Leiter Wagen und dem Bier schon unterwegs? Wie dem auch sei! Ich wünsche allen einen wunderschönen Feiertag! Macht was draus!"
Thu May 30 01:18:22 +0000 2019,Ob jetzt schon jemand mit einem Handwagen und einem Bier unterwegs ist?!
Wed May 29 23:25:04 +0000 2019,"Hey! Es ist fast halb 2 Uhr Nachts. Ich bin leicht angetrunken. Ich finde wenn du auch Bier oder jeglichen anderen Alkohol magst, kann man den Likebutton abusen. Schönes verlängertes Wochenende ihr Nasen :* #hashtag"
Wed May 29 21:22:18 +0000 2019,"Ich finde übrigens den Umgang von #Maischberger mit @nicosemsrott gut. Es geht um ernste Fragen, einfach nur auswendig gelernte Witz-Späßchen lässt sie ihm nicht durchgehen. Sie will wirkl. Diskurs - und gibt #Semsrott die Chance dazu. Wie er reagiert, ist sein Bier u. auch i.O."
Wed May 29 21:18:52 +0000 2019,"Der Plan fürs lange Wochenende: Zelten, Outdoor Cooking, Familie, Freunde, Spaß haben, Paddeln, Bier trinken, Chillen. Ich wäre dann mal soweit..."
Wed May 29 20:09:43 +0000 2019,Mimimi. Kartenzahlung erst ab 10€. Mimimi. Wer bezahlt denn ein einzelnes Bier mit Kreditkarte?
Wed May 29 19:43:40 +0000 2019,"Ich darf dann jetzt n Bier, oder?"
Wed May 29 19:09:43 +0000 2019,"Wenn die Bedienung im Dorfgasthof schon das Bier bringt wenn Sie (Traudel) uns sieht, dann ist es eindeutig, willkommen im Dorf, angekommen! #heimat #gaimersheim #Bayern"
Wed May 29 18:57:12 +0000 2019,"Vatertagsspecial (Donnerstag, 30. Mai 2019): alle Biere der KIRNER Privatbrauerei (Cola-Bier, alkoholfreies Radler, Weizen und Herb) die 0,33-Liter-Flasche nur 2 Euro #restauration #kolonialwarenladen… https://www.instagram.com/p/ByDquvOIh-Z/?igshid=1fxkjcy94sx5w"
Wed May 29 18:41:38 +0000 2019,In den letzten drei Tagen jeden Tag mehr als doppelt so viele Stunden gearbeitet wie geschlafen. Zum Ausgleich trinke ich jetzt ein paar Stunden Bier.
Wed May 29 18:09:29 +0000 2019,Klar! Nur die sollten nicht wieder so viel Bier trinken. viel Spaß.
Wed May 29 17:54:39 +0000 2019,Bier und Wein - das Schenk ein.
Wed May 29 17:36:57 +0000 2019,Endlich normale Leute #krombacher #bier @Braustube Krombach https://www.instagram.com/p/ByDhjL0o3Bote5NZtgKRNLKo9mPuscmtfRFnno0/?igshid=1xf2zmeja0wlp
Wed May 29 17:10:04 +0000 2019,Erstma nen Bier.
Wed May 29 17:00:01 +0000 2019,"@DigitalerC habe ich da richtig gehört das du mit Oli Flesch nen Stream machst? Wieviel Tüten Chips, Kästen Bier und Goldbären müssen wir für den Stream dann liegen haben? Der Mainstream wird toben wenn ihr aufeinander trefft"
Wed May 29 14:09:02 +0000 2019,Prost Leute. Ich habe nun Kurzurlaub bis Montag #erdinger #bier 
Wed May 29 09:05:57 +0000 2019,Word! Die @cdu hat sich“....mehr für das Volksfest als die Volksbühne interessiert.Die Junge Union war im Zweifelsfall eher mit einem Bier in der Hand bei den Altvorderen anzutreffen als im Yoga-Studio bei ihren urbanen Peers“- is so: @ulfposh hat recht
Wed May 29 07:30:52 +0000 2019,"Einfach den Todesstoß an der Fleischtheke ausführen: ""Griaß Gott (Stoß 1), I hätt gern a Fleischpflanzerlsemmi (2), a Lebakassemmi (3) mit am siaßem Senf (4) und habts a gscheits Bier (endgültig)?"" "
Tue May 28 20:02:22 +0000 2019,"Hallo, sollen sie das am Kiosk bei einem Bier klarmachen? "
Tue May 28 18:59:39 +0000 2019,Heute ein kühles Blondes #bier #Feierabend #blond #900 #jahre #hildrizhausen #schönbuch #braumanufaktur #lecker #genießen @Hildrizhausen https://www.instagram.com/p/ByBGNlOCYUO/?igshid=977ygijl87p9
Tue May 28 18:34:59 +0000 2019,Warum lässt du dein Bier alleine? Das hält man gut fest 
Tue May 28 18:13:34 +0000 2019,Dann mal Bier mit dem Trauzeugen. – at Zentrale für Private Fürsorge
Tue May 28 16:46:59 +0000 2019,Drinking a DBB Dreifachbock by Dortmunder Bergmann Brauerei @Bergmann Bier Kiosk — http://untp.beer/s/c755798159
Tue May 28 15:37:01 +0000 2019,"Aha interessante These. Wo wollen wir eigentlich hin und wie wollen wir das Klima retten. Zur Zeit ist es so"" Die Erde brennt und DE steht mit einem Eimer Wasser da und will das ganze Feuer löschen. Alle anderen sind beim Bier trinken. Schafft es DE das Feuer zu löschen??? "
Tue May 28 13:52:39 +0000 2019,Ich hätte noch Bier im Kühlschrank. 
Tue May 28 10:50:27 +0000 2019, Wir haben noch ein paar Kleinigkeiten für den Vatertag #WERBUNG #vatertag #papa #papaistderbeste #besterpapa #besterpapaderwelt #werbetreffgera #bier #beer #männertag #männer #geschenkideen #geschenkefürmänner… https://www.instagram.com/p/ByAOO3WI1mj/?igshid=1o4vod2noxho6
Tue May 28 09:44:12 +0000 2019,Suizidversuch mit Bier. Warum macht man das?? 
Tue May 28 08:17:08 +0000 2019,"Sein Kumpel war peinlich berührt und hat bedeutet, dass mit dem nix mehr zu machen ist. Ich meinte dann er soll seinem Kumpel morgen im klaren Kopf erklären, dass das uncool war. "
Tue May 28 07:59:23 +0000 2019," ich bin nicht in seinen gröhlenden Gesang eingestiegen. „Sing mit, ihr seid keine Fans“ „Ich sing heute nimmer“ „Blöde Schlampe“ „Bitte wie hast du mich genannt?“ „Halts Maul du dumme Hure“ "
Tue May 28 07:25:37 +0000 2019,Wie viele Leute sich hier schon morgens um halb zehn Bier reinschrauben. Ist ja schlimmer als auf dem Bahnhofsvorplatz.
